X.U.FEFF.终端,IMEID,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 14:42,东经,99.22385,北纬,49.224,0,280,1886,31,4.197,166,13,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 14:02,东经,99.22894,北纬,49.22588,1.7,22,1910,39.12,4.191,4,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 13:42,东经,99.2287,北纬,49.22611,0,24,1923,40.37,4.191,4,11,0.7,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 13:22,东经,99.22897,北纬,49.2258,0,119,1919,40.78,4.185,3,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 13:02,东经,99.22866,北纬,49.22621,0,16,1901,41,4.182,16,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 12:42,东经,99.22852,北纬,49.2263,0,105,1886,40.12,4.173,13,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 12:22,东经,99.22852,北纬,49.22643,0,323,1870,34.36,4.17,73,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 12:02,东经,99.22683,北纬,49.22705,0,10,1867,37.9,4.152,22,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 11:02,东经,99.22694,北纬,49.22688,0,23,1875,36,4.143,141,8,1.3,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 10:22,东经,99.22701,北纬,49.22653,0,35,1882,31.93,4.125,362,6,1.7,0.9,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 9:02,东经,99.23535,北纬,49.22351,0,292,1895,36.75,4.11,5,15,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 8:42,东经,99.23536,北纬,49.2235,0,16,1894,35.53,4.107,11,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 8:02,东经,99.23599,北纬,49.22353,0,238,1883,30.25,4.107,505,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 7:22,东经,99.23555,北纬,49.22323,0,189,1885,31.62,4.104,732,15,0.8,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 5:41,东经,99.23615,北纬,49.22405,0,264,1886,31.5,4.116,736,11,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 4:00,东经,99.23369,北纬,49.22423,0,15,1828,32.12,4.125,1,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 3:40,东经,99.23368,北纬,49.22411,0,36,1886,32.15,4.125,0,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 3:00,东经,99.23374,北纬,49.22397,0,7,1922,29.62,4.128,1,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 2:40,东经,99.23358,北纬,49.22404,0,354,1933,26.75,4.128,40,7,1.4,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 2:20,东经,99.23354,北纬,49.22396,0,334,1885,33.62,4.131,7,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 2:00,东经,99.23344,北纬,49.224,0,243,1817,35.22,4.131,13,7,1.5,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 1:40,东经,99.23401,北纬,49.22371,0,103,1869,36.18,4.131,3,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 1:00,东经,99.23318,北纬,49.22397,0,30,1887,34.75,4.134,9,8,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/26 0:20,东经,99.23352,北纬,49.224,0,128,1860,33.75,4.137,19,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 23:20,东经,99.23376,北纬,49.22396,0,235,1922,28.87,4.143,324,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 23:00,东经,99.2336,北纬,49.22417,0,263,1896,23.48,4.143,375,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 22:40,东经,99.23362,北纬,49.22461,0,105,1883,27.11,4.146,283,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 22:20,东经,99.23411,北纬,49.22485,0,127,1884,24,4.146,197,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 20:40,东经,99.23405,北纬,49.22454,0,3,1929,30.48,4.152,400,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 20:20,东经,99.2334,北纬,49.22397,0,57,1943,31.12,4.155,169,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 20:00,东经,99.23388,北纬,49.22162,0,326,1947,32.12,4.155,356,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 19:20,东经,99.234,北纬,49.22145,0,4,1912,34.75,4.158,152,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 19:00,东经,99.23375,北纬,49.22127,0,19,1893,32.87,4.158,389,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 18:20,东经,99.23338,北纬,49.22123,3.1,334,1973,31.92,4.158,137,7,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 17:20,东经,99.27782,北纬,49.19882,31.9,250,1923,26.87,4.164,428,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 17:00,东经,99.25563,北纬,49.21373,36.6,207,1895,25.12,4.167,706,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 16:40,东经,99.23691,北纬,49.22346,0,211,1892,30,4.167,337,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 16:20,东经,99.23398,北纬,49.22309,0,353,1906,36.92,4.167,147,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 15:20,东经,99.23291,北纬,49.22254,0,355,1884,40.76,4.164,713,13,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 14:00,东经,99.23332,北纬,49.22294,0,104,1879,34.25,4.152,185,11,0.7,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 13:19,东经,99.2337,北纬,49.22364,0,347,1883,37.25,4.155,108,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 12:59,东经,99.23339,北纬,49.22371,0,58,1882,39.12,4.155,4,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 12:19,东经,99.23333,北纬,49.22361,0,82,1848,37.75,4.149,223,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 11:59,东经,99.23394,北纬,49.22352,0,317,1879,44.12,4.149,175,12,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 10:59,东经,99.2339,北纬,49.22349,0,296,1919,40.98,4.143,64,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 9:39,东经,99.23615,北纬,49.22295,0,354,1759,37.12,4.131,14,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 8:59,东经,99.23508,北纬,49.22403,0,351,1775,35.47,4.131,360,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 8:19,东经,99.23603,北纬,49.22298,0,151,1899,34.87,4.134,355,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 7:19,东经,99.23653,北纬,49.22348,0,345,1860,35.87,4.134,247,10,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 6:59,东经,99.23625,北纬,49.22373,0,107,1791,34.88,4.137,845,15,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 6:39,东经,99.2365,北纬,49.22425,0,53,1930,33.21,4.14,474,15,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 5:59,东经,99.23636,北纬,49.22402,0,2,1921,33.62,4.14,964,11,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 5:39,东经,99.23578,北纬,49.22409,0,73,1907,32.5,4.143,395,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 5:19,东经,99.23325,北纬,49.22394,0,22,1913,33.05,4.146,48,15,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 4:59,东经,99.23308,北纬,49.22384,0,27,1885,32.37,4.146,45,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 4:39,东经,99.23304,北纬,49.22398,0,331,1872,32.48,4.146,75,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 2:59,东经,99.23287,北纬,49.22448,0,12,1902,36.62,4.155,6,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 2:19,东经,99.23295,北纬,49.22464,0,105,1907,29.51,4.161,163,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 1:39,东经,99.23318,北纬,49.22437,0,77,1891,27.87,4.164,56,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 1:19,东经,99.23328,北纬,49.22406,0,335,1883,31.08,4.164,10,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/25 0:19,东经,99.23319,北纬,49.22405,0,73,1881,35.11,4.167,27,13,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 23:39,东经,99.23333,北纬,49.22394,0,85,1880,33.63,4.17,26,13,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 22:19,东经,99.23357,北纬,49.22378,0,272,1893,33.52,4.179,68,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 21:59,东经,99.2334,北纬,49.22382,0,263,1895,33.12,4.179,115,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 21:19,东经,99.23414,北纬,49.2243,0,187,1891,33.67,4.182,71,5,2.2,0.9,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 20:58,东经,99.2337,北纬,49.22388,0,258,1950,34.9,4.188,154,5,3,0.9,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 19:58,东经,99.23364,北纬,49.22396,0,86,1971,30.75,4.194,60,6,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 19:38,东经,99.22839,北纬,49.22351,0,146,1871,33.37,4.194,35,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 18:38,东经,99.22579,北纬,49.22029,0,286,1860,34.81,4.197,279,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 18:18,东经,99.22707,北纬,49.22237,0,114,1896,38.25,4.197,202,5,1.7,0.9,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 17:58,东经,99.23146,北纬,49.22383,0,316,1909,39.93,4.197,12,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 16:18,东经,99.22794,北纬,49.22285,1.8,122,1841,39.91,4.197,24,15,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 15:38,东经,99.23043,北纬,49.22439,0,305,1844,39,4.2,127,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 15:18,东经,99.2262,北纬,49.22341,0,10,1860,40.84,4.2,34,13,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 14:58,东经,99.22683,北纬,49.2237,0,330,1900,34.87,4.203,36,12,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 14:38,东经,99.23117,北纬,49.2243,0,287,1901,37.25,4.197,130,12,0.7,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 13:38,东经,99.23109,北纬,49.22389,2.9,319,1733,40.87,4.182,93,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 12:38,东经,99.23459,北纬,49.22412,0,48,1958,40.81,4.14,83,9,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 12:18,东经,99.23459,北纬,49.22413,0,354,1996,39.87,4.134,133,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 11:58,东经,99.23366,北纬,49.22469,0,4,1924,37,4.134,162,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 11:18,东经,99.23354,北纬,49.22501,0,355,1821,40.37,4.128,178,10,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 10:58,东经,99.23311,北纬,49.22416,0,130,1873,38.18,4.131,243,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 10:18,东经,99.23396,北纬,49.22392,0,337,1907,40.25,4.122,24,9,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 9:58,东经,99.2346,北纬,49.22395,0,355,1791,37,4.11,282,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 9:38,东经,99.2345,北纬,49.22473,0,333,1743,37.37,4.107,89,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 8:38,东经,99.23289,北纬,49.22391,0,74,1917,34.51,4.11,197,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 7:58,东经,99.23823,北纬,49.22536,1.5,312,1924,32.12,4.104,210,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 7:38,东经,99.23785,北纬,49.22527,0,24,1892,32.48,4.107,4,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 7:18,东经,99.23778,北纬,49.22528,0,158,1898,33.87,4.107,405,9,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 6:58,东经,99.23872,北纬,49.22543,1.9,104,1890,34.37,4.104,1150,15,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 6:38,东经,99.23859,北纬,49.22601,0,148,1895,33.71,4.107,1304,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 5:38,东经,99.23781,北纬,49.22521,0,188,1886,23.52,4.11,92,12,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 4:58,东经,99.2326,北纬,49.22295,0,343,1730,33.16,4.116,77,10,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 4:17,东经,99.23323,北纬,49.22452,0,92,1789,33.38,4.119,60,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 3:57,东经,99.23404,北纬,49.22364,0,345,1910,33.22,4.122,71,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 2:57,东经,99.23211,北纬,49.22463,0,284,1922,32.31,4.125,75,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 2:17,东经,99.23293,北纬,49.22397,0,186,1834,29.87,4.131,85,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 1:57,东经,99.23254,北纬,49.22438,0,295,1825,32.8,4.131,40,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 1:17,东经,99.23465,北纬,49.2242,0,53,1905,32.57,4.134,2,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 0:57,东经,99.23285,北纬,49.22431,0,41,1867,31.95,4.134,2,7,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/24 0:17,东经,99.23313,北纬,49.22462,0,104,1872,32.87,4.14,6,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 23:57,东经,99.23344,北纬,49.22454,0,102,1908,34.21,4.14,62,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 23:37,东经,99.23337,北纬,49.22445,0,179,1905,34.2,4.14,59,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 23:17,东经,99.23354,北纬,49.22429,0,126,1900,34.25,4.143,58,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 22:37,东经,99.23323,北纬,49.22403,0,182,1850,33.62,4.146,142,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 22:17,东经,99.23111,北纬,49.22329,1.6,222,1858,33.32,4.146,171,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 21:37,东经,99.23164,北纬,49.22331,0,310,1899,27.5,4.152,26,8,1.3,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 21:17,东经,99.22581,北纬,49.2223,0,251,1883,31.4,4.155,150,6,2.6,0.9,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 20:37,东经,99.24144,北纬,49.21502,0,241,1901,25.36,4.155,403,10,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 20:17,东经,99.22717,北纬,49.22346,0,169,1901,27,4.161,4,4,2.4,1,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 19:57,东经,99.22799,北纬,49.22356,0,64,1949,28.37,4.164,201,11,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 19:37,东经,99.22803,北纬,49.22357,0,16,1944,27.47,4.164,360,14,0.7,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 19:17,东经,99.21756,北纬,49.23006,0,105,1899,29.93,4.167,668,14,0.7,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 18:37,东经,99.23586,北纬,49.2243,0,36,1889,32.73,4.17,832,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 17:57,东经,99.23801,北纬,49.22654,0,19,1912,33.87,4.167,886,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 16:37,东经,99.22799,北纬,49.22066,0,19,1914,29.53,4.164,307,8,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 16:17,东经,99.22852,北纬,49.2199,0,164,1940,29.37,4.167,606,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 15:57,东经,99.22589,北纬,49.22039,0,93,1995,24.17,4.152,368,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 15:37,东经,99.22639,北纬,49.22163,0,147,1832,32.47,4.131,214,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 15:17,东经,99.2409,北纬,49.23427,74,207,1861,23.75,4.131,76,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 14:57,东经,99.23154,北纬,49.22365,0,75,1832,34.88,4.113,95,10,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 14:17,东经,99.23162,北纬,49.22396,0,59,1868,39,4.101,81,8,1.5,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 13:57,东经,99.23148,北纬,49.22364,0,179,1856,36,4.086,82,11,0.8,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 12:17,东经,99.23433,北纬,49.22435,0,54,1915,37.12,3.996,440,12,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 11:57,东经,99.23572,北纬,49.22522,0,329,1924,33.37,3.975,352,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 11:16,东经,99.23042,北纬,49.22383,0,205,1927,32.97,3.954,139,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 10:56,东经,99.2267,北纬,49.22502,0,167,1832,30.68,3.948,77,13,0.7,0.6,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 9:56,东经,99.23217,北纬,49.22418,0,14,1941,36.97,3.912,1,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 9:36,东经,99.23227,北纬,49.22408,0,319,1930,34.5,3.876,82,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 8:56,东经,99.23273,北纬,49.22356,0,346,1843,38.37,3.867,73,5,1.3,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 8:36,东经,99.23109,北纬,49.22411,0,146,1793,36.12,3.861,56,7,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 8:16,东经,99.23254,北纬,49.22346,0,55,1853,37.02,3.858,58,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 7:16,东经,99.23494,北纬,49.22551,1.6,82,1930,31.77,3.852,72,6,1.6,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 6:56,东经,99.23463,北纬,49.22577,0,194,1948,30.75,3.852,297,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 6:36,东经,99.23383,北纬,49.22624,0,167,1955,33.98,3.852,171,9,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 6:16,东经,99.23481,北纬,49.22631,0,44,1911,31.87,3.852,210,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 5:36,东经,99.23514,北纬,49.22683,0,183,1886,29.75,3.852,152,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 5:16,东经,99.23283,北纬,49.22385,0,32,1957,35.13,3.855,18,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 4:56,东经,99.23309,北纬,49.22417,0,328,1913,35.25,3.855,25,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 4:36,东经,99.23259,北纬,49.22434,0,23,1838,35,3.858,9,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 4:16,东经,99.2326,北纬,49.22433,0,123,1848,33.43,3.858,14,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 3:56,东经,99.23309,北纬,49.22412,0,329,1909,34.12,3.858,54,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 3:16,东经,99.23331,北纬,49.2241,0,6,1903,33.11,3.861,55,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 2:56,东经,99.23297,北纬,49.22453,0,325,1905,34.16,3.861,5,7,1.4,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 2:36,东经,99.23293,北纬,49.22434,0,16,1890,31,3.861,55,7,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 2:16,东经,99.23318,北纬,49.22432,0,337,1870,33.23,3.861,30,8,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 1:56,东经,99.23302,北纬,49.22428,0,334,1871,34.61,3.864,70,7,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/23 0:36,东经,99.23267,北纬,49.2243,0,22,1868,34.42,3.867,1,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/22 23:36,东经,99.23328,北纬,49.22439,0,287,1861,34.59,3.87,49,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/22 22:36,东经,99.23251,北纬,49.22316,0,8,1956,33.5,3.879,36,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/7/22 22:16,东经,99.2326,北纬,49.22335,0,29,1980,33.12,3.882,82,10,0.8,0.7,A,有效
